Year,Month,Day,Period,1
2016,1,6,11,28.1701951
2016,1,6,12,26.1225187
2016,1,6,13,25.8103452
2016,1,6,14,26.5734709
2016,1,6,15,28.11685125
2016,1,6,16,31.1114454
2016,1,6,17,35.12096565
2016,1,6,18,39.71525815
2016,1,6,19,44.8369647
2016,1,6,20,51.4040648
2016,1,6,21,58.1358261
2016,1,6,22,61.88318475
2016,1,6,23,62.64193045
2016,1,6,24,62.3640683
2016,1,7,1,60.2374656
2016,1,7,2,57.34714105
2016,1,7,3,54.6943813
2016,1,7,4,52.32624905
2016,1,7,5,50.45226685
2016,1,7,6,48.71736415
2016,1,7,7,46.08664865
2016,1,7,8,38.37107765
2016,1,7,9,36.33049625
2016,1,7,10,35.01068205
2016,1,7,11,29.7063532
2016,1,7,12,23.189658
2016,1,7,13,18.88661505
2016,1,7,14,17.39188485
2016,1,7,15,18.28666705
2016,1,7,16,21.11435955
2016,1,7,17,24.7973635
2016,1,7,18,28.5489638
2016,1,7,19,32.3579015
2016,1,7,20,37.193758
2016,1,7,21,40.50246605
2016,1,7,22,42.3603868
2016,1,7,23,43.33675745
2016,1,7,24,42.853107
2016,1,8,1,40.7641531
2016,1,8,2,38.40015285
2016,1,8,3,36.7589425
2016,1,8,4,35.2901517
2016,1,8,5,34.21283445
2016,1,8,6,33.116708
2016,1,8,7,30.6296017
2016,1,8,8,21.9058579
2016,1,8,9,18.02672195
2016,1,8,10,17.4573406
2016,1,8,11,14.96229915
2016,1,8,12,12.1756057
2016,1,8,13,11.2120727
2016,1,8,14,12.3697966
2016,1,8,15,15.29441575
2016,1,8,16,19.74650735
2016,1,8,17,25.68305435
2016,1,8,18,30.02262195
2016,1,8,19,32.8426314
2016,1,8,20,34.8006441
2016,1,8,21,32.8864542
2016,1,8,22,30.4009954
2016,1,8,23,28.4995535
2016,1,8,24,27.4500968
2016,1,9,1,25.628147
2016,1,9,2,23.6005785
2016,1,9,3,21.3395692
2016,1,9,4,19.08191655
2016,1,9,5,16.94808525
2016,1,9,6,14.99203685
2016,1,9,7,13.13973805
2016,1,9,8,8.90384715
2016,1,9,9,5.12259315
2016,1,9,10,4.7676946
2016,1,9,11,6.3624792
2016,1,9,12,9.23889785
2016,1,9,13,12.95659485
2016,1,9,14,18.52048395
2016,1,9,15,25.33679665
2016,1,9,16,32.0326879
2016,1,9,17,37.62320205
2016,1,9,18,41.49700905
2016,1,9,19,43.97054555
2016,1,9,20,45.28880825
2016,1,9,21,43.79872615
2016,1,9,22,39.94355955
2016,1,9,23,37.17464315
2016,1,9,24,34.5926234
2016,1,10,1,32.5855356
2016,1,10,2,31.37006465
2016,1,10,3,31.0441797
2016,1,10,4,29.81074765
2016,1,10,5,28.76860755
2016,1,10,6,27.371869
2016,1,10,7,24.6161823
2016,1,10,8,15.6885194
2016,1,10,9,9.7618799
2016,1,10,10,9.52999535
2016,1,10,11,11.48730235
2016,1,10,12,14.69352355
2016,1,10,13,18.5526581
2016,1,10,14,23.23766965
2016,1,10,15,28.90950585
2016,1,10,16,36.27785655
2016,1,10,17,44.16839395
2016,1,10,18,51.0297281
2016,1,10,19,57.27836865
2016,1,10,20,62.5714729
2016,1,10,21,65.07947685
2016,1,10,22,64.91686245
2016,1,10,23,63.4745447
2016,1,10,24,61.9504505
2016,1,11,1,60.21903805
2016,1,11,2,58.48352885
2016,1,11,3,55.70537225
2016,1,11,4,53.2801058
2016,1,11,5,50.39649695
2016,1,11,6,47.65286615
2016,1,11,7,44.23370005
2016,1,11,8,35.3291
2016,1,11,9,29.04961595
2016,1,11,10,25.8524941
2016,1,11,11,23.04158
2016,1,11,12,21.39504945
2016,1,11,13,21.27327645
2016,1,11,14,22.7197862
2016,1,11,15,26.05851685
2016,1,11,16,31.033432
2016,1,11,17,36.4599163
2016,1,11,18,42.01646955
2016,1,11,19,47.51424355
2016,1,11,20,53.97267635
2016,1,11,21,59.841588
2016,1,11,22,62.36842915
2016,1,11,23,62.9599003
2016,1,11,24,61.58659745
2016,1,12,1,59.2874888
2016,1,12,2,56.8946886
2016,1,12,3,53.93267905
2016,1,12,4,50.9193005
2016,1,12,5,48.83874985
2016,1,12,6,47.76323455
2016,1,12,7,45.8584296
2016,1,12,8,39.13508755
2016,1,12,9,35.99702185
2016,1,12,10,34.70185715
2016,1,12,11,31.85328385
2016,1,12,12,28.2635482
2016,1,12,13,25.6384778
2016,1,12,14,26.5437348
2016,1,12,15,29.430197
2016,1,12,16,32.5165504
2016,1,12,17,35.88207895
2016,1,12,18,39.87014705
2016,1,12,19,42.60133865
2016,1,12,20,44.82103285
2016,1,12,21,45.4338849
2016,1,12,22,44.88303195
2016,1,12,23,44.6348555
2016,1,12,24,44.3191645
2016,1,13,1,42.81734815
2016,1,13,2,40.2105068
2016,1,13,3,37.77154655
2016,1,13,4,36.33033945
2016,1,13,5,35.9536935
2016,1,13,6,35.49202085
2016,1,13,7,34.27259155
2016,1,13,8,26.3443149
2016,1,13,9,20.8426322
2016,1,13,10,19.49091905
2016,1,13,11,17.5733725
2016,1,13,12,15.30559145
2016,1,13,13,14.32575855
2016,1,13,14,15.98055625
2016,1,13,15,21.09192565
2016,1,13,16,28.9701975
2016,1,13,17,36.80343905
2016,1,13,18,43.56431795
2016,1,13,19,49.10292055
2016,1,13,20,51.26738975
2016,1,13,21,50.1483357
2016,1,13,22,47.60586035
2016,1,13,23,45.16525655
2016,1,13,24,43.74964395
2016,1,14,1,41.55540345
2016,1,14,2,39.65751025
2016,1,14,3,38.14245375
2016,1,14,4,35.87586335
2016,1,14,5,34.2505033
2016,1,14,6,32.92942805
2016,1,14,7,31.73679025
2016,1,14,8,25.36945175
2016,1,14,9,19.88983805
2016,1,14,10,18.55394475
2016,1,14,11,17.0672521
2016,1,14,12,15.5244095
2016,1,14,13,16.39194565
2016,1,14,14,19.90435765
2016,1,14,15,24.64563355
2016,1,14,16,29.39079585
2016,1,14,17,33.70533865
2016,1,14,18,36.53245025
2016,1,14,19,40.5275989
2016,1,14,20,44.966728
2016,1,14,21,46.98110835
2016,1,14,22,47.37679635
2016,1,14,23,47.3037687
2016,1,14,24,46.53840815
2016,1,15,1,44.68515075
2016,1,15,2,44.0962593
2016,1,15,3,43.52796935
2016,1,15,4,42.2650093
2016,1,15,5,41.865747
2016,1,15,6,41.53209575
2016,1,15,7,40.29775155
2016,1,15,8,32.6921329
2016,1,15,9,24.74149355
2016,1,15,10,21.9402029
2016,1,15,11,18.55707975
2016,1,15,12,16.0631105
2016,1,15,13,15.51681285
2016,1,15,14,17.2837265
2016,1,15,15,20.28517155
2016,1,15,16,24.28211415
2016,1,15,17,29.0516507
2016,1,15,18,33.7859173
2016,1,15,19,38.2317813
2016,1,15,20,43.7838425
2016,1,15,21,47.6787607
2016,1,15,22,49.3811724
2016,1,15,23,49.58254625
2016,1,15,24,48.6274749
2016,1,16,1,47.40243405
2016,1,16,2,45.580161
2016,1,16,3,43.1787415
2016,1,16,4,40.8714081
2016,1,16,5,38.71368265
2016,1,16,6,37.09701305
2016,1,16,7,36.0963457
2016,1,16,8,30.2645364
2016,1,16,9,26.08712875
2016,1,16,10,25.38748
2016,1,16,11,24.18204695
2016,1,16,12,22.76281525
2016,1,16,13,22.9316445
2016,1,16,14,24.90765425
2016,1,16,15,29.0854388
2016,1,16,16,35.30486015
2016,1,16,17,43.1249232
2016,1,16,18,50.00171315
2016,1,16,19,55.8537391
2016,1,16,20,58.9286391
2016,1,16,21,59.6739774
2016,1,16,22,58.8365678
2016,1,16,23,57.79186405
2016,1,16,24,56.7848747
2016,1,17,1,55.8056147
2016,1,17,2,55.16480525
2016,1,17,3,54.56127015
2016,1,17,4,53.9912223
2016,1,17,5,53.0139651
2016,1,17,6,51.14517105
2016,1,17,7,48.57684675
2016,1,17,8,40.6171313
2016,1,17,9,34.62944245
2016,1,17,10,30.94913585
2016,1,17,11,27.2238374
2016,1,17,12,24.84704825
2016,1,17,13,25.309453
2016,1,17,14,28.14793
2016,1,17,15,31.92741165
2016,1,17,16,36.741724
2016,1,17,17,42.50344305
2016,1,17,18,49.06338415
2016,1,17,19,55.76903085
2016,1,17,20,62.92321405
2016,1,17,21,68.17687395
2016,1,17,22,68.46172465
2016,1,17,23,67.2714393
2016,1,17,24,65.8088913
2016,1,18,1,63.41316255
2016,1,18,2,60.03567965
2016,1,18,3,56.1089689
2016,1,18,4,52.51161105
2016,1,18,5,49.74513985
2016,1,18,6,46.81952935
2016,1,18,7,43.44967755
2016,1,18,8,38.09336835
2016,1,18,9,36.9452487
2016,1,18,10,37.1859405
2016,1,18,11,35.94245375
2016,1,18,12,34.01169105
2016,1,18,13,31.5494807
2016,1,18,14,29.56170225
2016,1,18,15,28.49031655
2016,1,18,16,29.55706135
2016,1,18,17,32.4688108
2016,1,18,18,36.24369
2016,1,18,19,40.91233915
2016,1,18,20,47.1036191
2016,1,18,21,52.45594515
2016,1,18,22,54.5328839
2016,1,18,23,55.05709175
2016,1,18,24,55.23976605
2016,1,19,1,54.1260874
2016,1,19,2,51.9410943
2016,1,19,3,50.14566155
2016,1,19,4,47.93406015
2016,1,19,5,45.71274005
2016,1,19,6,44.1905086
2016,1,19,7,41.8349283
2016,1,19,8,35.8453903
2016,1,19,9,34.1177402
2016,1,19,10,33.85444725
2016,1,19,11,33.23365045
2016,1,19,12,32.23664065
2016,1,19,13,31.57328765
2016,1,19,14,31.596809
2016,1,19,15,33.01163505
2016,1,19,16,35.34182405
2016,1,19,17,38.0186684
2016,1,19,18,40.448879
2016,1,19,19,43.92537845
2016,1,19,20,46.84142395
2016,1,19,21,47.56747455
2016,1,19,22,46.01891165
2016,1,19,23,44.1599435
2016,1,19,24,43.89404045
2016,1,20,1,44.1196926
2016,1,20,2,44.5306603
2016,1,20,3,43.6103084
2016,1,20,4,41.6014827
2016,1,20,5,39.12680595
2016,1,20,6,36.6004729
2016,1,20,7,32.92989215
2016,1,20,8,25.4745495
2016,1,20,9,21.36221275
2016,1,20,10,21.9178274
2016,1,20,11,21.6870519
2016,1,20,12,20.60951145
2016,1,20,13,20.77408865
2016,1,20,14,22.8286279
2016,1,20,15,27.12372535
2016,1,20,16,32.81801785
2016,1,20,17,38.41702645
2016,1,20,18,44.8662503
2016,1,20,19,52.21325295
2016,1,20,20,57.36473165
2016,1,20,21,59.5182283
2016,1,20,22,59.86316095
2016,1,20,23,60.02480795
2016,1,20,24,60.24035095
2016,1,21,1,58.7920985
2016,1,21,2,57.3130049
2016,1,21,3,50.39199445
2016,1,21,4,49.1192637
2016,1,21,5,48.3281398
2016,1,21,6,47.88938275
2016,1,21,7,46.8828015
2016,1,21,8,43.2187436
2016,1,21,9,42.4984269
2016,1,21,10,43.91211195
2016,1,21,11,43.8480012
2016,1,21,12,41.88253025
2016,1,21,13,38.77988175
2016,1,21,14,36.97897595
2016,1,21,15,38.20400715
2016,1,21,16,40.63822735
2016,1,21,17,42.92670195
2016,1,21,18,44.74701065
2016,1,21,19,46.7026357
2016,1,21,20,47.52793335
2016,1,21,21,46.44860695
2016,1,21,22,43.7587401
2016,1,21,23,41.2162567
2016,1,21,24,38.0686692
2016,1,22,1,34.68619735
2016,1,22,2,33.4125864
2016,1,22,3,32.09816765
2016,1,22,4,30.9870311
2016,1,22,5,31.4410543
2016,1,22,6,32.64024615
2016,1,22,7,32.3865326
2016,1,22,8,28.3858941
2016,1,22,9,26.5364334
2016,1,22,10,26.6942069
2016,1,22,11,26.4474459
2016,1,22,12,25.58731035
2016,1,22,13,25.7660463
2016,1,22,14,27.98984845
2016,1,22,15,30.1233693
2016,1,22,16,32.62788295
2016,1,22,17,35.52479515
2016,1,22,18,38.3217682
2016,1,22,19,40.58471865
2016,1,22,20,44.91798185
2016,1,22,21,49.34654575
2016,1,22,22,53.6969066
2016,1,22,23,56.29034695
2016,1,22,24,56.8067789
2016,1,23,1,56.5890563
2016,1,23,2,55.2432955
2016,1,23,3,52.5006121
2016,1,23,4,50.01270085
2016,1,23,5,48.14912945
2016,1,23,6,46.0193901
2016,1,23,7,42.9681259
2016,1,23,8,37.70555145
2016,1,23,9,34.1557595
2016,1,23,10,31.25175395
2016,1,23,11,28.40590835
2016,1,23,12,24.4766731
2016,1,23,13,21.7457304
2016,1,23,14,22.92271395
2016,1,23,15,26.79098065
2016,1,23,16,32.38984045
2016,1,23,17,39.73303035
2016,1,23,18,48.2875128
2016,1,23,19,56.1699214
2016,1,23,20,62.8042944
2016,1,23,21,66.0593754
2016,1,23,22,65.8858661
2016,1,23,23,64.50082175
2016,1,23,24,62.16945895
2016,1,24,1,59.27105045
2016,1,24,2,56.9380569
2016,1,24,3,55.7447038
2016,1,24,4,54.083336
2016,1,24,5,52.2568677
2016,1,24,6,50.83048985
2016,1,24,7,48.74195925
2016,1,24,8,42.4500816
2016,1,24,9,38.3171425
2016,1,24,10,36.3823974
2016,1,24,11,33.52161135
2016,1,24,12,29.913485
2016,1,24,13,26.5024861
2016,1,24,14,25.4848291
2016,1,24,15,26.9094018
2016,1,24,16,30.26593985
2016,1,24,17,35.748002
2016,1,24,18,41.5395612
2016,1,24,19,47.8087449
2016,1,24,20,54.07472635
2016,1,24,21,56.8551242
2016,1,24,22,57.4673121
2016,1,24,23,56.35447685
2016,1,24,24,54.24256015
2016,1,25,1,50.8364142
2016,1,25,2,47.5140995
2016,1,25,3,44.9250856
2016,1,25,4,43.15497855
2016,1,25,5,41.9312532
2016,1,25,6,40.59805805
2016,1,25,7,38.1447302
2016,1,25,8,31.0062524
2016,1,25,9,26.0141907
2016,1,25,10,23.32327885
2016,1,25,11,19.94657615
2016,1,25,12,17.32412305
2016,1,25,13,15.91443555
2016,1,25,14,16.7094738
2016,1,25,15,19.68574125
2016,1,25,16,24.40383595
2016,1,25,17,29.8515651
2016,1,25,18,35.42225705
2016,1,25,19,42.3240198
2016,1,25,20,49.56638635
2016,1,25,21,53.0250216
2016,1,25,22,51.9567125
2016,1,25,23,48.79234575
2016,1,25,24,45.4629745
2016,1,26,1,41.56008755
2016,1,26,2,38.2040736
2016,1,26,3,35.321973
2016,1,26,4,32.15639965
2016,1,26,5,28.64389565
2016,1,26,6,25.6614182
2016,1,26,7,23.30538265
2016,1,26,8,17.3292816
2016,1,26,9,13.2635914
2016,1,26,10,11.7407486
2016,1,26,11,10.6171337
2016,1,26,12,11.1864702
2016,1,26,13,13.8084592
2016,1,26,14,18.29702585
2016,1,26,15,23.7203399
2016,1,26,16,30.52210585
2016,1,26,17,37.2483189
2016,1,26,18,43.78465625
2016,1,26,19,49.98096355
2016,1,26,20,54.49777235
2016,1,26,21,54.60086495
2016,1,26,22,53.16491165
2016,1,26,23,51.6511586
2016,1,26,24,50.00340385
2016,1,27,1,48.45751585
2016,1,27,2,46.5239214
2016,1,27,3,45.1493719
2016,1,27,4,44.618738
2016,1,27,5,44.17630425
2016,1,27,6,43.4650765
2016,1,27,7,41.7922489
2016,1,27,8,36.0483645
2016,1,27,9,33.10802555
2016,1,27,10,32.9895596
2016,1,27,11,32.28359925
2016,1,27,12,30.9317109
2016,1,27,13,28.8401581
2016,1,27,14,28.88406015
2016,1,27,15,32.5376024
2016,1,27,16,38.4098843
2016,1,27,17,44.70587395
2016,1,27,18,51.70241005
2016,1,27,19,58.26125895
2016,1,27,20,64.2676746
2016,1,27,21,68.06594705
2016,1,27,22,68.75797835
2016,1,27,23,67.58058905
2016,1,27,24,65.313521
2016,1,28,1,62.7562892
2016,1,28,2,60.240595
2016,1,28,3,57.2787719
2016,1,28,4,54.78675585
2016,1,28,5,52.36837475
2016,1,28,6,50.17161615
2016,1,28,7,47.82840945
2016,1,28,8,40.81174065
2016,1,28,9,32.60274455
2016,1,28,10,28.8233493
2016,1,28,11,24.06080045
2016,1,28,12,20.1677922
2016,1,28,13,18.21891005
2016,1,28,14,18.19669935
2016,1,28,15,19.7202175
2016,1,28,16,22.54726185
2016,1,28,17,26.27107765
2016,1,28,18,30.77425265
2016,1,28,19,35.91800105
2016,1,28,20,42.04978235
2016,1,28,21,46.3131265
2016,1,28,22,47.3843418
2016,1,28,23,47.1062604
2016,1,28,24,46.67209785
2016,1,29,1,45.5926482
2016,1,29,2,44.37934565
2016,1,29,3,42.82069755
2016,1,29,4,41.13344
2016,1,29,5,39.8691709
2016,1,29,6,38.3197182
2016,1,29,7,36.532171
2016,1,29,8,30.3837465
2016,1,29,9,21.8459056
2016,1,29,10,19.80402235
2016,1,29,11,18.0343466
2016,1,29,12,14.89412845
2016,1,29,13,13.80759505
2016,1,29,14,14.1177626
2016,1,29,15,15.3365806
2016,1,29,16,17.30331105
2016,1,29,17,20.13774885
2016,1,29,18,23.92325165
2016,1,29,19,29.0213953
2016,1,29,20,34.47630505
2016,1,29,21,37.01648155
2016,1,29,22,37.9130657
2016,1,29,23,37.90191155
2016,1,29,24,37.33673505
2016,1,30,1,35.13574205
2016,1,30,2,32.2171729
2016,1,30,3,29.6147012
2016,1,30,4,27.74963035
2016,1,30,5,26.03734315
2016,1,30,6,24.04722425
2016,1,30,7,22.2504681
2016,1,30,8,16.85285815
2016,1,30,9,9.6188692
2016,1,30,10,8.69815885
2016,1,30,11,8.9589425
2016,1,30,12,9.003027
2016,1,30,13,10.0899789
2016,1,30,14,12.9129105
2016,1,30,15,17.6394764
2016,1,30,16,23.3037551
2016,1,30,17,29.10647565
2016,1,30,18,33.74603685
2016,1,30,19,37.86685765
2016,1,30,20,41.92209785
2016,1,30,21,40.9035535
2016,1,30,22,38.970936
2016,1,30,23,37.84600405
2016,1,30,24,36.9708888
2016,1,31,1,34.9526349
2016,1,31,2,33.26943655
2016,1,31,3,33.0645004
2016,1,31,4,30.93578205
2016,1,31,5,28.0791208
2016,1,31,6,25.43988685
2016,1,31,7,23.0688524
2016,1,31,8,17.4973763
2016,1,31,9,11.38984285
2016,1,31,10,9.3626088
2016,1,31,11,8.02530165
2016,1,31,12,7.8338289
2016,1,31,13,8.7238886
2016,1,31,14,11.0360053
2016,1,31,15,15.71076845
2016,1,31,16,22.5485637
2016,1,31,17,29.6041784
2016,1,31,18,37.9224179
2016,1,31,19,46.9754281
2016,1,31,20,54.90595235
2016,1,31,21,56.83042185
2016,1,31,22,52.8339169
2016,1,31,23,47.91797625
2016,1,31,24,44.6374776
2016,2,1,1,41.29604965
2016,2,1,2,38.25340145
2016,2,1,3,35.2425986
2016,2,1,4,32.04761075
2016,2,1,5,30.7329039
2016,2,1,6,29.536435
2016,2,1,7,28.458396
2016,2,1,8,21.7291576
2016,2,1,9,15.25392635
2016,2,1,10,14.27677155
2016,2,1,11,12.7532038
2016,2,1,12,10.55697255
2016,2,1,13,9.25350865
2016,2,1,14,9.6021244
2016,2,1,15,11.6172257
2016,2,1,16,16.0203439
2016,2,1,17,22.7014339
2016,2,1,18,29.79193285
2016,2,1,19,37.7723395
2016,2,1,20,44.13782645
2016,2,1,21,44.8988742
2016,2,1,22,43.0687924
2016,2,1,23,40.8853924
2016,2,1,24,36.6062772
2016,2,2,1,32.198831
2016,2,2,2,29.5495367
2016,2,2,3,28.8693701
2016,2,2,4,29.22897515
2016,2,2,5,29.75754865
2016,2,2,6,29.8713673
2016,2,2,7,29.64240655
2016,2,2,8,24.20809195
2016,2,2,9,15.78566205
2016,2,2,10,14.86120455
2016,2,2,11,14.0973011
2016,2,2,12,12.48158925
2016,2,2,13,12.5881465
2016,2,2,14,15.9475147
2016,2,2,15,21.57211785
2016,2,2,16,28.79251135
2016,2,2,17,37.037424
2016,2,2,18,44.631222
2016,2,2,19,52.73892585
2016,2,2,20,55.7801082
2016,2,2,21,53.9744295
2016,2,2,22,52.3608853
2016,2,2,23,51.59708745
2016,2,2,24,49.1318829
2016,2,3,1,48.4214377
2016,2,3,2,48.1004937
2016,2,3,3,47.223923
2016,2,3,4,46.2026109
2016,2,3,5,44.8505977
2016,2,3,6,44.37165615
2016,2,3,7,44.57319885
2016,2,3,8,40.1525869
2016,2,3,9,37.78056105
2016,2,3,10,39.669847
2016,2,3,11,40.0556995
2016,2,3,12,38.68876345
2016,2,3,13,36.56017715
2016,2,3,14,36.0717834
2016,2,3,15,38.12730125
2016,2,3,16,41.2640987
2016,2,3,17,43.6535983
2016,2,3,18,46.1771068
2016,2,3,19,48.21174705
2016,2,3,20,52.8754017
2016,2,3,21,56.36004515
2016,2,3,22,55.92686115
2016,2,3,23,54.60342145
2016,2,3,24,53.61632235
2016,2,4,1,52.82419265
2016,2,4,2,52.7738846
2016,2,4,3,52.00177075
2016,2,4,4,50.78059705
2016,2,4,5,50.9558027
2016,2,4,6,51.2271604
2016,2,4,7,51.60653645
2016,2,4,8,47.5411535
2016,2,4,9,46.03555965
2016,2,4,10,49.89082065
2016,2,4,11,52.29759075
2016,2,4,12,52.7490878
2016,2,4,13,51.61792185
2016,2,4,14,49.7073238
2016,2,4,15,47.64408765
2016,2,4,16,45.2853644
2016,2,4,17,42.3744775
2016,2,4,18,39.5332896
2016,2,4,19,39.0566509
2016,2,4,20,42.81591185
2016,2,4,21,46.6665472
2016,2,4,22,48.7990718
2016,2,4,23,48.49768355
2016,2,4,24,46.98786565
2016,2,5,1,45.82374775
2016,2,5,2,45.811379
2016,2,5,3,46.6589233
2016,2,5,4,47.66589665
2016,2,5,5,48.5327287
2016,2,5,6,49.24514225
2016,2,5,7,49.6563708
2016,2,5,8,45.157311
2016,2,5,9,39.8900109
2016,2,5,10,43.20085695
2016,2,5,11,44.7937948
2016,2,5,12,43.12055275
2016,2,5,13,40.27575855
2016,2,5,14,37.5469106
2016,2,5,15,35.7967706
2016,2,5,16,34.39874295
2016,2,5,17,32.91595665
2016,2,5,18,30.91850115
2016,2,5,19,29.52151775
2016,2,5,20,30.1187652
2016,2,5,21,31.1307331
2016,2,5,22,32.0005505
2016,2,5,23,32.6441413
2016,2,5,24,32.8531862
2016,2,6,1,33.35337505
2016,2,6,2,33.3671289
2016,2,6,3,32.66640635
2016,2,6,4,32.0077879
2016,2,6,5,31.65226445
2016,2,6,6,31.78931955
2016,2,6,7,32.42161455
2016,2,6,8,29.2907078
2016,2,6,9,22.83775205
2016,2,6,10,25.40286135
2016,2,6,11,27.0432611
2016,2,6,12,26.0186284
2016,2,6,13,24.5776669
2016,2,6,14,23.62068475
2016,2,6,15,23.53775765
2016,2,6,16,23.3787471
2016,2,6,17,22.9947374
2016,2,6,18,22.9342514
2016,2,6,19,22.921989
2016,2,6,20,24.5391419
2016,2,6,21,24.5620143
2016,2,6,22,22.3552562
2016,2,6,23,20.0490854
2016,2,6,24,18.76071725
2016,2,7,1,18.75534505
2016,2,7,2,19.0733213
2016,2,7,3,19.17097845
2016,2,7,4,18.75442805
2016,2,7,5,18.7437524
2016,2,7,6,19.13140445
2016,2,7,7,19.78618295
2016,2,7,8,18.11070445
2016,2,7,9,10.3647012
2016,2,7,10,10.2245791
2016,2,7,11,11.8103644
2016,2,7,12,12.27058555
2016,2,7,13,13.60074495
2016,2,7,14,15.68963
2016,2,7,15,18.5073654
2016,2,7,16,21.4058059
2016,2,7,17,24.44972875
2016,2,7,18,25.82579055
2016,2,7,19,27.32625065
2016,2,7,20,29.6172097
2016,2,7,21,31.1791064
2016,2,7,22,31.98456665
2016,2,7,23,32.141772
2016,2,7,24,32.0368783
2016,2,8,1,31.9030142
2016,2,8,2,30.99960955
2016,2,8,3,28.9058067
2016,2,8,4,26.46903005
2016,2,8,5,25.13004655
2016,2,8,6,24.76390025
2016,2,8,7,24.5129617
2016,2,8,8,20.6478404
2016,2,8,9,14.34193365
2016,2,8,10,12.07631145
2016,2,8,11,10.4785935
2016,2,8,12,9.27570975
2016,2,8,13,9.89878215
2016,2,8,14,12.26331135
2016,2,8,15,15.14618805
2016,2,8,16,18.4629345
2016,2,8,17,21.73193335
2016,2,8,18,24.0110373
2016,2,8,19,27.6649989
2016,2,8,20,32.6120687
2016,2,8,21,36.0119279
2016,2,8,22,37.62420385
2016,2,8,23,37.9780702
2016,2,8,24,38.2041048
2016,2,9,1,38.65185475
2016,2,9,2,39.44821645
2016,2,9,3,39.6359309
2016,2,9,4,38.8328295
2016,2,9,5,38.2099707
2016,2,9,6,37.63940195
2016,2,9,7,37.08627255
2016,2,9,8,31.3479724
2016,2,9,9,19.82152895
2016,2,9,10,17.21999425
2016,2,9,11,14.99722105
2016,2,9,12,13.38111155
2016,2,9,13,13.50090735
2016,2,9,14,16.3395388
2016,2,9,15,20.42735245
2016,2,9,16,24.7698174
2016,2,9,17,30.32952325
2016,2,9,18,36.93986365
2016,2,9,19,45.0500632
2016,2,9,20,51.7355132
2016,2,9,21,51.5931699
2016,2,9,22,50.3374992
2016,2,9,23,49.8245191
2016,2,9,24,50.0588785
2016,2,10,1,49.63662225
2016,2,10,2,47.9576831
2016,2,10,3,43.83572845
2016,2,10,4,42.55972505
2016,2,10,5,41.12005985
2016,2,10,6,39.43572205
2016,2,10,7,37.83033945
2016,2,10,8,31.6113958
2016,2,10,9,26.75482575
2016,2,10,10,25.03712875
2016,2,10,11,22.40641085
2016,2,10,12,20.3375888
2016,2,10,13,19.3895444
2016,2,10,14,19.90347985
2016,2,10,15,21.63987645
2016,2,10,16,25.1431683
2016,2,10,17,28.9806739
2016,2,10,18,33.25449125
2016,2,10,19,38.4943517
2016,2,10,20,41.76995265
2016,2,10,21,40.337484
2016,2,10,22,38.0692549
2016,2,10,23,34.5557739
2016,2,10,24,32.4760402
2016,2,11,1,31.142681
2016,2,11,2,28.9597723
2016,2,11,3,26.2620839
2016,2,11,4,24.4156334
2016,2,11,5,24.8505417
2016,2,11,6,25.8146076
2016,2,11,7,26.71236235
2016,2,11,8,22.8910175
2016,2,11,9,18.3703991
2016,2,11,10,19.2183107
2016,2,11,11,19.82641785
2016,2,11,12,19.8442389
2016,2,11,13,20.0500128
2016,2,11,14,21.2735389
2016,2,11,15,23.38727675
2016,2,11,16,25.2115382
2016,2,11,17,27.6417216
2016,2,11,18,30.1624472
2016,2,11,19,32.62267235
2016,2,11,20,35.6702399
2016,2,11,21,34.51485085
2016,2,11,22,30.8673105
2016,2,11,23,27.62572415
2016,2,11,24,24.71652315
2016,2,12,1,22.2391411
2016,2,12,2,20.3239862
2016,2,12,3,18.99082385
2016,2,12,4,17.89709705
2016,2,12,5,16.4047433
2016,2,12,6,15.29869335
2016,2,12,7,14.6615542
2016,2,12,8,11.36957495
2016,2,12,9,5.6506185
2016,2,12,10,5.15505375
2016,2,12,11,5.29864535
2016,2,12,12,5.7286615
2016,2,12,13,7.11809785
2016,2,12,14,9.9572182
2016,2,12,15,15.0328623
2016,2,12,16,21.06995425
2016,2,12,17,26.61600785
2016,2,12,18,32.139558
2016,2,12,19,38.57692115
2016,2,12,20,43.3369735
2016,2,12,21,43.57418225
2016,2,12,22,39.91379385
2016,2,12,23,36.83568845
2016,2,12,24,34.7030366
2016,2,13,1,33.9696766
2016,2,13,2,33.28521555
2016,2,13,3,31.32059515
2016,2,13,4,28.83354725
2016,2,13,5,27.6172769
2016,2,13,6,27.1620623
2016,2,13,7,26.7443525
2016,2,13,8,22.60638765
2016,2,13,9,16.74980395
2016,2,13,10,15.3136458
2016,2,13,11,13.80654765
2016,2,13,12,11.99932865
2016,2,13,13,9.87360935
2016,2,13,14,9.48296235
2016,2,13,15,11.620728
2016,2,13,16,16.17789095
2016,2,13,17,23.03713115
2016,2,13,18,30.17470635
2016,2,13,19,38.0406502
2016,2,13,20,44.5504217
2016,2,13,21,47.5874336
2016,2,13,22,47.1109581
2016,2,13,23,45.9394812
2016,2,13,24,44.1777133
2016,2,14,1,41.62572095
2016,2,14,2,39.95648285
2016,2,14,3,38.79661295
2016,2,14,4,37.12798135
2016,2,14,5,35.56651755
2016,2,14,6,34.8886562
2016,2,14,7,34.15906335
2016,2,14,8,29.17410545
2016,2,14,9,22.3816669
